id	year	state	county	spend	crime	ratio
2011::SC::RICHLAND	2011	SC	Richland	208101.57	3576	58.19395134
2010::OH::PORTAGE	2010	OH	Portage	245204	80	3065.05
2012::KY::OLDHAM	2012	KY	Oldham	140877.99	11	12807.09
2007::FL::HILLSBOROUGH	2007	FL	Hillsborough	5814	8789	0.661508704
2011::NM::BERNALILLO	2011	NM	Bernalillo	423946.58	4207	100.7717091
2012::TX::MCLENNAN	2012	TX	McLennan	307416.97	2885	106.5570087
2008::MD::GARRETT	2008	MD	Garrett 	998	29	34.4137931
2011::GA::WALTON	2011	GA	Walton 	244844	113	2166.761062
2010::CA::IMPERIAL	2010	CA	Imperial	11431.8	597	19.14874372
2010::TX::BRAZORIA	2010	TX	Brazoria	13120	519	25.27938343
2011::OH::HAMILTON	2011	OH	Hamilton	21236	3323	6.390610894
2011::NY::STEUBEN	2011	NY	Steuben	828	38	21.78947368
2009::MI::LIVINGSTON	2009	MI	Livingston	35328.23	33	1070.552424
2011::OK::CREEK	2011	OK	Creek 	1009.42	0	1009.42
2006::WV::RALEIGH	2006	WV	Raleigh	4958	229	21.65065502
2012::NC::STANLY	2012	NC	Stanly 	130374.84	22	5926.129091
2006::WI::OUTAGAMIE	2006	WI	Outagamie 	499	29	17.20689655
2007::CO::MESA	2007	CO	Mesa	775	472	1.641949153
2012::OH::MONTGOMERY	2012	OH	Montgomery	95888.86	2024	47.37591897
2012::SD::BEADLE	2012	SD	Beadle	10397	41	253.5853659
2009::FL::SAINT JOHNS	2009	FL	St. Johns	53279	111	479.990991
2009::WI::LA CROSSE	2009	WI	La Crosse	38973.56	225	173.2158222
2008::TX::MIDLAND	2008	TX	Midland	283400.55	510	555.6873529
2006::IN::HUNTINGTON	2006	IN	Huntington	16368.54	0	16368.54
2010::OH::ASHTABULA	2010	OH	Ashtabula	960	17	56.47058824
2012::OK::GRADY	2012	OK	Grady 	1174.2	53	22.15471698
2010::IN::HENDRICKS	2010	IN	Hendricks	196.71	68	2.892794118
2006::GA::CATOOSA	2006	GA	Catoosa 	4268	70	60.97142857
2008::NC::MCDOWELL	2008	NC	Mcdowell 	2626	54	48.62962963
2011::WV::BERKELEY	2011	WV	Berkeley	75000	147	510.2040816
2012::OR::CLACKAMAS	2012	OR	Clackamas	22205.2	374	59.37219251
2009::TN::KNOX	2009	TN	Knox	58695.06	2553	22.9906228
2012::MI::SAGINAW	2012	MI	Saginaw	355940.86	1480	240.5005811
2007::OH::BELMONT	2007	OH	Belmont	2994	19	157.5789474
2007::MN::CARLTON	2007	MN	Carlton	540	0	540
2011::MO::SALINE	2011	MO	Saline	50	33	1.515151515
2012::IL::FULTON	2012	IL	Fulton	81618.53	44	1854.966591
2008::TX::ECTOR	2008	TX	Ector	552	675	0.817777778
2006::IN::KNOX	2006	IN	Knox	19960	25	798.4
2008::NC::RANDOLPH	2008	NC	Randolph 	2488	124	20.06451613
2011::FL::LEVY	2011	FL	Levy	3360	126	26.66666667
2007::MN::ISANTI	2007	MN	Isanti	1996	0	1996
2006::TX::FORT BEND	2006	TX	Fort Bend	2994	1171	2.556789069
2009::WI::WOOD	2009	WI	Wood	2672.81	22	121.4913636
2006::GA::LAURENS	2006	GA	Laurens	4682	71	65.94366197
2007::WI::RACINE	2007	WI	Racine	4602.53	586	7.854146758
2012::OR::JOSEPHINE	2012	OR	Josephine	89441	75	1192.546667
2011::KS::SALINE	2011	KS	Saline	226632	164	1381.902439
2011::TX::CAMERON	2011	TX	Cameron	50000	1182	42.30118443
2007::TX::TOM GREEN	2007	TX	Tom Green	4820	364	13.24175824
2006::NJ::BERGEN	2006	NJ	Bergen	6179	923	6.69447454
2008::IL::WHITESIDE	2008	IL	Whiteside	1996	0	1996
2006::MI::KENT	2006	MI	Kent	966	2720	0.355147059
2006::CA::SONOMA	2006	CA	Sonoma	7952	2058	3.863945578
2010::WI::DODGE	2010	WI	Dodge	3826.71	31	123.4422581
2012::TX::TITUS	2012	TX	Titus	22162.99	32	692.5934375
2012::MI::CALHOUN	2012	MI	Calhoun	242970.13	753	322.6694954
2008::VA::WAYNESBORO CITY	2008	VA	Waynesboro	2994	92	32.54347826
2009::NE::HALL	2009	NE	Hall	7162	224	31.97321429
2011::MI::JACKSON	2011	MI	Jackson	65070	586	111.0409556
2011::OK::MUSKOGEE	2011	OK	Muskogee	22012.62	231	95.29272727
2006::CA::TEHAMA	2006	CA	Tehama	11360	390	29.12820513
2006::TN::WILLIAMSON	2006	TN	Williamson	552	207	2.666666667
2010::NC::BUNCOMBE	2010	NC	Buncombe 	150	149	1.006711409
2006::IN::RIPLEY	2006	IN	Ripley	1497	29	51.62068966
2008::LA::ORLEANS	2008	LA	Orleans	2516	2869	0.876960613
2009::GA::MURRAY	2009	GA	Murray 	432.6	39	11.09230769
2006::IN::FAYETTE	2006	IN	Fayette	1688	14	120.5714286
2012::TX::TARRANT	2012	TX	Tarrant	530868.38	7715	68.80990019
2008::LA::TANGIPAHOA	2008	LA	Tangipahoa	1902.26	1473	1.291418873
2006::NC::PENDER	2006	NC	Pender	756	65	11.63076923
2009::WI::COLUMBIA	2009	WI	Columbia	520.52	30	17.35066667
2007::WY::LARAMIE	2007	WY	Laramie	14766	154	95.88311688
2010::OH::WAYNE	2010	OH	Wayne	840	72	11.66666667
2008::NJ::MERCER	2008	NJ	Mercer	6720	1402	4.793152639
2010::LA::CADDO	2010	LA	Caddo	6240	1644	3.795620438
2012::GA::CARROLL	2012	GA	Carroll	779092.07	300	2596.973567
2006::NC::BRUNSWICK	2006	NC	Brunswick	7156.42	167	42.85281437
2011::AZ::GILA	2011	AZ	Gila	159860.88	83	1926.034699
2008::WA::SNOHOMISH	2008	WA	Snohomish	3822	1069	3.575304022
2007::NV::NYE	2007	NV	Nye	65070	117	556.1538462
2008::PA::MONROE	2008	PA	Monroe	244844	200	1224.22
2009::CA::SACRAMENTO	2009	CA	Sacramento	924566	7514	123.0457812
2008::OH::HOCKING	2008	OH	Hocking	490.26	5	98.052
2010::VA::HENRICO	2010	VA	Henrico	1194.42	499	2.393627255
2006::MS::RANKIN	2006	MS	Rankin	9449	161	58.68944099
2006::WI::LA CROSSE	2006	WI	La Crosse	19843	213	93.15962441
2008::CA::SAN JOAQUIN	2008	CA	San Joaquin	7676	6029	1.273179632
2010::OK::CLEVELAND	2010	OK	Cleveland	47989	196	244.8418367
2006::MI::MIDLAND	2006	MI	Midland	5988	63	95.04761905
2012::MI::INGHAM	2012	MI	Ingham	455266.85	1351	336.9850851
2012::MD::DORCHESTER	2012	MD	Dorchester	9246.18	128	72.23578125
2012::TX::LUBBOCK	2012	TX	Lubbock	42291.02	2123	19.92040509
2007::TX::HUTCHINSON	2007	TX	Hutchinson	499	120	4.158333333
2006::AL::TALLADEGA	2006	AL	Talladega	8677.1	56	154.9482143
2008::IA::LINN	2008	IA	Linn	7485	480	15.59375
2012::NY::TOMPKINS	2012	NY	Tompkins 	55500	0	55500
2008::NM::DONA ANA	2008	NM	Dona Ana	41805	304	137.5164474
2009::WA::SNOHOMISH	2009	WA	Snohomish	20026.88	1091	18.35644363
2006::MN::WASHINGTON	2006	MN	Washington 	3992	0	3992
2006::WA::DOUGLAS	2006	WA	Douglas	5266	86	61.23255814
2007::MN::STEARNS	2007	MN	Stearns 	686.97	0	686.97
2009::CA::BUTTE	2009	CA	Butte	450	685	0.656934307
2011::KS::LYON	2011	KS	Lyon	50000	77	649.3506494
2010::NY::CAYUGA	2010	NY	Cayuga	1577.25	167	9.444610778
2008::OH::ATHENS	2008	OH	Athens	637	32	19.90625
2011::OK::CLEVELAND	2011	OK	Cleveland	2627.55	310	8.475967742
2010::PA::LANCASTER	2010	PA	Lancaster	480	727	0.660247593
2011::TN::MONTGOMERY	2011	TN	Montgomery	272539.6	987	276.1292806
2012::MO::NEWTON	2012	MO	Newton	4779.56	107	44.66878505
2010::NY::BROOME	2010	NY	Broome	3094.67	446	6.938721973
2006::WA::CLARK	2006	WA	Clark 	552	253	2.181818182
2008::IL::DUPAGE	2008	IL	DuPage	4491	0	4491
2011::OR::YAMHILL	2011	OR	Yamhill	26905.89	112	240.2311607
2008::NV::ELKO	2008	NV	Elko	14251.08	71	200.7194366
2006::VA::MANASSAS CITY	2006	VA	Manassas	5733	198	28.95454545
2008::MI::BARRY	2008	MI	Barry 	4990	29	172.0689655
2006::CA::CONTRA COSTA	2006	CA	Contra Costa	11477	4179	2.746350802
2012::MA::NORFOLK	2012	MA	Norfolk	622163.55	1182	526.3651015
2010::MA::SUFFOLK	2010	MA	Suffolk	86096.88	6834	12.59831431
2006::GA::COLQUITT	2006	GA	Colquitt	58.71	0	58.71
2008::GA::COLUMBIA	2008	GA	Columbia 	12475	43	290.1162791
2011::IL::DUPAGE	2011	IL	DuPage	25000	562	44.48398577
2006::MT::LEWIS AND CLARK	2006	MT	Lewis and Clark	39483.94	83	475.7101205
2010::ME::HANCOCK	2010	ME	Hancock	498	6	83
2011::IL::MORGAN	2011	IL	Morgan	144676.35	78	1854.825
2012::AR::CRITTENDEN	2012	AR	Crittenden	9980	716	13.93854749
2007::SD::LAWRENCE	2007	SD	Lawrence	3100	9	344.4444444
2012::MT::LEWIS AND CLARK	2012	MT	Lewis and Clark	37441.21	127	294.8126772
2012::TN::RUTHERFORD	2012	TN	Rutherford	1073285.21	1205	890.6931203
2008::TX::MCLENNAN	2008	TX	McLennan	843084	3853	218.812354
2008::OH::ASHTABULA	2008	OH	Ashtabula	1172.95	23	50.99782609
2010::PA::DAUPHIN	2010	PA	Dauphin	15198.08	1122	13.54552585
2006::CA::SAN MATEO	2006	CA	San Mateo	19875	1906	10.42759706
2007::OH::DARKE	2007	OH	Darke	34114.14	48	710.71125
2006::VA::NORFOLK CITY	2006	VA	Norfolk	4119	1856	2.219288793
2007::TX::HARDIN	2007	TX	Hardin	552	11	50.18181818
2009::MN::OTTER TAIL	2009	MN	Otter Tail	120	0	120
2011::NY::ONEIDA	2011	NY	Oneida	49521	448	110.5379464
2008::MA::PLYMOUTH	2008	MA	Plymouth	2994	1940	1.543298969
2012::IA::MARSHALL	2012	IA	Marshall	25637	142	180.5422535
2011::PA::LEBANON	2011	PA	Lebanon	1660	100	16.6
2012::OH::SUMMIT	2012	OH	Summit	480	2034	0.235988201
2012::TN::CHEATHAM	2012	TN	Cheatham	138195	102	1354.852941
2008::NC::DURHAM	2008	NC	Durham	1996	1875	1.064533333
2006::VT::CHITTENDEN	2006	VT	Chittenden	5266	235	22.40851064
2010::TN::CARTER	2010	TN	Carter	1080	57	18.94736842
2009::NC::SURRY	2009	NC	Surry	81.4	59	1.379661017
2009::TN::HENRY	2009	TN	Henry	31491	28	1124.678571
2011::SC::CLARENDON	2011	SC	Clarendon 	103191.2	170	607.0070588
2010::MI::LIVINGSTON	2010	MI	Livingston	22627.19	33	685.6724242
2007::MN::ANOKA	2007	MN	Anoka	2994	0	2994
2006::KS::SHAWNEE	2006	KS	Shawnee	4053	767	5.28422425
2012::MO::AUDRAIN	2012	MO	Audrain	27362.55	38	720.0671053
2006::MT::GALLATIN	2006	MT	Gallatin	7292.72	87	83.82436782
2012::WY::NATRONA	2012	WY	Natrona	10410.37	86	121.050814
2010::TX::EL PASO	2010	TX	El Paso	334820.94	3280	102.0795549
2006::IN::HENRY	2006	IN	Henry 	8710.84	9	967.8711111
2008::FL::MIAMI-DADE	2008	FL	Miami-Dade	720	19686	0.036574215
2009::VA::WYTHE	2009	VA	Wythe	1996	16	124.75
2008::CA::SAN LUIS OBISPO	2008	CA	San Luis Obispo	6986	686	10.18367347
2010::KY::DAVIESS	2010	KY	Daviess	25000	129	193.7984496
2012::IL::MADISON	2012	IL	Madison	21436.44	475	45.12934737
2010::MS::RANKIN	2010	MS	Rankin	480	115	4.173913043
2010::AZ::YUMA	2010	AZ	Yuma	63923.96	638	100.1942947
2006::CO::EL PASO	2006	CO	El Paso	96145	3183	30.20578071
2008::VA::ROCKINGHAM	2008	VA	Rockingham 	1567.55	21	74.6452381
2008::IL::MARION	2008	IL	Marion	499	0	499
2009::CA::SOLANO	2009	CA	Solano	26752.09	1924	13.90441268
2007::MS::RANKIN	2007	MS	Rankin	3493	134	26.06716418
2012::FL::HILLSBOROUGH	2012	FL	Hillsborough	49189	4548	10.81552331
2010::IA::STORY	2010	IA	Story	720	177	4.06779661
2010::WV::KANAWHA	2010	WV	Kanawha	65070	691	94.16787265
2011::CA::ORANGE	2011	CA	Orange	722920.15	6480	111.5617515
2006::UT::UTAH	2006	UT	Utah	35787.65	395	90.60164557
2012::MD::WORCESTER	2012	MD	Worcester	67810	14	4843.571429
2011::CA::TEHAMA	2011	CA	Tehama	468600	288	1627.083333
2007::AL::MORGAN	2007	AL	Morgan	276	287	0.961672474
2011::CA::MADERA	2011	CA	Madera	465.5	799	0.582603254
2011::FL::BREVARD	2011	FL	Brevard	1.53E+08	3249	47037.27997
2008::CA::ORANGE	2008	CA	Orange	133603.2	7616	17.54243697
2006::IL::STEPHENSON	2006	IL	Stephenson	190817	0	190817
2008::AR::CLARK	2008	AR	Clark	276	45	6.133333333
2008::WI::PIERCE	2008	WI	Pierce	2378	45	52.84444444
2006::TX::TARRANT	2006	TX	Tarrant	5532	8514	0.649753347
2008::MN::OLMSTED	2008	MN	Olmsted	828	0	828
2007::CA::LOS ANGELES	2007	CA	Los Angeles	368480.2	62503	5.895400221
2011::CA::SONOMA	2011	CA	Sonoma	6938.2	1637	4.238362859
2012::CA::LOS ANGELES	2012	CA	Los Angeles	1.34E+07	43688	305.6345044
2006::IA::DUBUQUE	2006	IA	Dubuque 	1104	48	23
2010::NY::OTSEGO	2010	NY	Otsego	184039	92	2000.423913
2011::TX::HENDERSON	2011	TX	Henderson	21557.79	259	83.23471042
2010::IL::KANKAKEE	2010	IL	Kankakee 	94806.07	33	2872.911212
2011::ID::ADA	2011	ID	Ada	195650	789	247.9721166
2011::GA::COWETA	2011	GA	Coweta	19634	263	74.6539924
2007::NC::LINCOLN	2007	NC	Lincoln 	998	126	7.920634921
2008::NJ::CAMDEN	2008	NJ	Camden	7867	2795	2.814669052
2008::KS::GEARY	2008	KS	Geary	4990	170	29.35294118
2009::KS::WYANDOTTE	2009	KS	Wyandotte	24950	940	26.54255319
2008::WY::CAMPBELL	2008	WY	Campbell	2346	37	63.40540541
2010::PA::BEAVER	2010	PA	Beaver	240	33	7.272727273
2006::ME::SOMERSET	2006	ME	Somerset	8621	15	574.7333333
2006::OH::LUCAS	2006	OH	Lucas	283353	3507	80.79640719
2012::WI::WALWORTH	2012	WI	Walworth 	24476.37	40	611.90925
2006::MN::CROW WING	2006	MN	Crow Wing	20596.52	0	20596.52
2008::WI::BROWN	2008	WI	Brown	3000	570	5.263157895
2008::MI::MONROE	2008	MI	Monroe	2495	331	7.53776435
2010::MO::SALINE	2010	MO	Saline	408.81	26	15.72346154
2012::FL::SANTA ROSA	2012	FL	Santa Rosa	1200	215	5.581395349
2006::NC::HARNETT	2006	NC	Harnett 	1635	267	6.123595506
2006::NJ::HUNTERDON	2006	NJ	Hunterdon	4491	25	179.64
2007::VA::RICHMOND CITY	2007	VA	Richmond	475	1841	0.25801195
2012::IN::MADISON	2012	IN	Madison	88388	270	327.362963
2008::FL::JACKSON	2008	FL	Jackson 	277590	193	1438.290155
2006::FL::CITRUS	2006	FL	Citrus	14970	387	38.68217054
2011::AZ::YAVAPAI	2011	AZ	Yavapai	1026249.58	401	2559.225885
2012::MO::LACLEDE	2012	MO	Laclede	55065.05	70	786.6435714
2007::PA::ARMSTRONG	2007	PA	Armstrong	499	166	3.006024096
2009::OH::SUMMIT	2009	OH	Summit	7793.52	2258	3.451514615
2009::VA::CHARLOTTESVILLE CITY	2009	VA	Charlottesville	2495	248	10.06048387
2008::GA::TOOMBS	2008	GA	Toombs	2994	134	22.34328358
2010::SC::RICHLAND	2010	SC	Richland	600	3918	0.153139357
2012::OH::HURON	2012	OH	Huron	269929.14	0	269929.14
2012::VA::AMHERST	2012	VA	Amherst	3600	15	240
2008::MN::PINE	2008	MN	Pine 	552	0	552
2006::WV::FAYETTE	2006	WV	Fayette	16636.25	54	308.0787037
2009::WV::FAYETTE	2009	WV	Fayette	31924	68	469.4705882
2008::TN::SUMNER	2008	TN	Sumner 	2548	143	17.81818182
2009::MA::NORFOLK	2009	MA	Norfolk	205400	1358	151.2518409
2008::FL::COLLIER	2008	FL	Collier 	276870	1110	249.4324324
2011::IL::KANE	2011	IL	Kane 	468344.12	75	6244.588267
2008::NC::LEE	2008	NC	Lee	3493	41	85.19512195
2012::TN::SHELBY	2012	TN	Shelby	41264.55	12417	3.323230249
2010::SC::SPARTANBURG	2010	SC	Spartanburg	49608	1333	37.21530383
2010::WV::JEFFERSON	2010	WV	Jefferson 	15381.98	34	452.4111765
2011::TN::ROBERTSON	2011	TN	Robertson	35000	161	217.3913043
2006::MI::MARQUETTE	2006	MI	Marquette	828	31	26.70967742
2007::WA::WHITMAN	2007	WA	Whitman	138	24	5.75
2011::ND::STUTSMAN	2011	ND	Stutsman	25000	30	833.3333333
2006::MI::VAN BUREN	2006	MI	Van Buren 	2017	62	32.53225806
2011::UT::WASHINGTON	2011	UT	Washington	138000	17	8117.647059
2007::WV::KANAWHA	2007	WV	Kanawha	24883	840	29.62261905
2006::TX::WEBB	2006	TX	Webb	0	1198	0
2010::TN::WILSON	2010	TN	Wilson	162965.77	521	312.7941843
2006::ID::BONNER	2006	ID	Bonner	2633	61	43.16393443
2011::VA::PAGE	2011	VA	Page	117124.39	28	4183.013929
2012::AL::LAWRENCE	2012	AL	Lawrence 	334529.04	83	4030.470361
2007::TX::DALLAS	2007	TX	Dallas	7750	17883	0.433372477
2010::TX::DALLAS	2010	TX	Dallas	1356060.24	12823	105.7521828
2012::AL::BLOUNT	2012	AL	Blount 	2612418.82	79	33068.59266
2012::TX::DALLAS	2012	TX	Dallas	470990.46	11828	39.81995773
2010::MI::EATON	2010	MI	Eaton	47089.3	92	511.8402174
2009::IL::KENDALL	2009	IL	Kendall	414	0	414
2009::CA::LASSEN	2009	CA	Lassen	23924.86	70	341.7837143
2008::MS::ADAMS	2008	MS	Adams	92290	52	1774.807692
2010::OK::OSAGE	2010	OK	Osage 	530.97	37	14.35054054
2011::MI::GRAND TRAVERSE	2011	MI	Grand Traverse	22455	0	22455
2012::VA::CHARLOTTESVILLE CITY	2012	VA	Charlottesville	25657	198	129.5808081
2012::TN::FAYETTE	2012	TN	Fayette 	94138	62	1518.354839
2008::IN::DELAWARE	2008	IN	Delaware	7390	349	21.1747851
2006::IL::LA SALLE	2006	IL	La Salle	9498.71	0	9498.71
2007::MN::MCLEOD	2007	MN	McLeod	1412	0	1412
2012::CA::LASSEN	2012	CA	Lassen	379927.67	96	3957.579896
2012::MD::MONTGOMERY	2012	MD	Montgomery	659062.28	1859	354.5251641
2010::MI::WEXFORD	2010	MI	Wexford	360	66	5.454545455
2012::WV::FAYETTE	2012	WV	Fayette	355944.16	71	5013.298028
2006::GA::CARROLL	2006	GA	Carroll	7905.13	486	16.26569959
2011::ID::BONNER	2011	ID	Bonner	132536.66	33	4016.262424
2008::OH::GEAUGA	2008	OH	Geauga	966	12	80.5
2012::RI::PROVIDENCE	2012	RI	Providence	3266774.64	2146	1522.262181
2011::AR::UNION	2011	AR	Union	1016.13	231	4.398831169
2006::WV::BERKELEY	2006	WV	Berkeley	3748	176	21.29545455
2011::OH::MAHONING	2011	OH	Mahoning	3860.13	671	5.752801788
2008::GA::ROCKDALE	2008	GA	Rockdale	1518	422	3.597156398
2011::AL::JEFFERSON	2011	AL	Jefferson	2178129.47	4725	460.979782
2006::FL::COLUMBIA	2006	FL	Columbia	6986	423	16.51536643
2009::TN::WILSON	2009	TN	Wilson	658872.37	515	1279.363825
2010::SD::BEADLE	2010	SD	Beadle	10824	0	10824
2012::OR::COOS	2012	OR	Coos 	115298	28	4117.785714
2007::MN::MORRISON	2007	MN	Morrison 	7814	0	7814
2006::KS::COWLEY	2006	KS	Cowley	5988	117	51.17948718
2007::LA::TANGIPAHOA	2007	LA	Tangipahoa	11636	1265	9.198418972
2009::OH::DELAWARE	2009	OH	Delaware	406	133	3.052631579
2012::TN::MAURY	2012	TN	Maury	383011.84	341	1123.201877
2008::GA::JACKSON	2008	GA	Jackson 	2289.55	46	49.77282609
2011::OH::FRANKLIN	2011	OH	Franklin	539871.48	5612	96.19947969
2007::NY::ALLEGANY	2007	NY	Allegany	552	0	552
2006::NC::VANCE	2006	NC	Vance	6986	255	27.39607843
2006::OH::SUMMIT	2006	OH	Summit	54482.13	1649	33.03949666
2011::MI::WASHTENAW	2011	MI	Washtenaw	539	933	0.577706324
2011::VT::WINDHAM	2011	VT	Windham	47989	49	979.3673469
2012::NH::BELKNAP	2012	NH	Belknap	663147	60	11052.45
2008::IN::MARION	2008	IN	Marion	53923.02	10004	5.390145942
2012::TN::MARSHALL	2012	TN	Marshall	1608784.09	64	25137.25141
2012::PA::MONTGOMERY	2012	PA	Montgomery	251226	1177	213.4460493
2009::CA::PLACER	2009	CA	Placer 	26869.15	315	85.29888889
2006::CA::RIVERSIDE	2006	CA	Riverside	107359	9327	11.51056074
2012::CA::PLACER	2012	CA	Placer 	112546.83	278	404.8447122
2010::OH::BELMONT	2010	OH	Belmont	1996	34	58.70588235
2008::MS::JONES	2008	MS	Jones	828	101	8.198019802
2006::WY::ALBANY	2006	WY	Albany	70325	30	2344.166667
2011::CA::KINGS	2011	CA	Kings	492559.06	400	1231.39765
2008::NC::RUTHERFORD	2008	NC	Rutherford	216	157	1.375796178
2008::WA::THURSTON	2008	WA	Thurston	58160	456	127.5438596
2007::MN::WINONA	2007	MN	Winona	4990	0	4990
2008::GA::WALTON	2008	GA	Walton 	24950	124	201.2096774
2008::GA::COBB	2008	GA	Cobb	83963.95	2195	38.25236902
2008::PA::SCHUYLKILL	2008	PA	Schuylkill	1497	40	37.425
2006::SC::CHEROKEE	2006	SC	Cherokee 	1497	186	8.048387097
2007::MN::KANDIYOHI	2007	MN	Kandiyohi	10086	0	10086
2012::FL::SEMINOLE	2012	FL	Seminole	6594	701	9.406562054
2008::ME::KENNEBEC	2008	ME	Kennebec 	3992	8	499
2012::NC::GUILFORD	2012	NC	Guilford	10499.36	2242	4.683033006
2012::FL::LAKE	2012	FL	Lake	125000	926	134.9892009
2009::OH::WOOD	2009	OH	Wood 	84080.78	7	12011.54
2006::IN::BOONE	2006	IN	Boone	10902.3	10	1090.23
2007::AL::JACKSON	2007	AL	Jackson 	1996	64	31.1875
2008::CA::SONOMA	2008	CA	Sonoma	828	1959	0.422664625
2012::FL::PASCO	2012	FL	Pasco	172357	1426	120.8674614
2012::AR::SAINT FRANCIS	2012	AR	St. Francis	294154	122	2411.098361
2007::RI::KENT	2007	RI	Kent	1002639.9	204	4914.901471
2011::NC::FORSYTH	2011	NC	Forsyth	8405.4	1660	5.063493976
2011::MI::BAY	2011	MI	Bay	2236	170	13.15294118
2008::FL::BREVARD	2008	FL	Brevard	2642484	3672	719.630719
2009::FL::PINELLAS	2009	FL	Pinellas 	1238	1149	1.07745866
2011::AL::COFFEE	2011	AL	Coffee	97989	122	803.1885246
2011::WA::WALLA WALLA	2011	WA	Walla Walla	49994.86	130	384.5758462
2011::WA::SPOKANE	2011	WA	Spokane	547030.25	1634	334.7798348
2010::IN::LAGRANGE	2010	IN	Lagrange	317358.77	6	52893.12833
2006::NJ::CAMDEN	2006	NJ	Camden	13324	2685	4.962383613
2012::NY::FRANKLIN	2012	NY	Franklin	197469.49	0	197469.49
2007::OH::GUERNSEY	2007	OH	Guernsey	117.42	68	1.726764706
2011::NH::MERRIMACK	2011	NH	Merrimack	101039.61	138	732.171087
2012::GA::MILLER	2012	GA	Miller	0	0	0
2012::MN::HENNEPIN	2012	MN	Hennepin	275784.1	3872	71.22523244
2012::MO::COOPER	2012	MO	Cooper	52831.85	101	523.0876238
2008::GA::COWETA	2008	GA	Coweta	77990	293	266.1774744
2009::NM::BERNALILLO	2009	NM	Bernalillo	1241133.55	4082	304.0503552
2012::PA::CHESTER	2012	PA	Chester	1301.52	1128	1.153829787
2008::OH::UNION	2008	OH	Union	1996	8	249.5
2006::FL::MARTIN	2006	FL	Martin	1104	620	1.780645161
2008::GA::GORDON	2008	GA	Gordon 	3684	44	83.72727273
2006::GA::CLARKE	2006	GA	Clarke	998	373	2.675603217
2006::FL::SAINT JOHNS	2006	FL	St. Johns	215767	120	1798.058333
2008::IL::WILL	2008	IL	Will	14379.31	0	14379.31
2009::MA::WORCESTER	2009	MA	Worcester	1280.2	3200	0.4000625
2006::WI::RACINE	2006	WI	Racine	5931	522	11.36206897
2007::WA::MASON	2007	WA	Mason	65070	118	551.440678
2006::ME::OXFORD	2006	ME	Oxford 	5010.5	13	385.4230769
2010::GA::GORDON	2010	GA	Gordon 	6642.16	158	42.03898734
2006::IA::JOHNSON	2006	IA	Johnson	5489	50	109.78
2008::TX::WILLIAMSON	2008	TX	Williamson	312711.62	500	625.42324
2012::CO::LA PLATA	2012	CO	La Plata	363606.18	53	6860.493962
2012::IL::CHAMPAIGN	2012	IL	Champaign	240	1101	0.217983651
2008::RI::WASHINGTON	2008	RI	Washington	998	73	13.67123288
2009::IL::CHRISTIAN	2009	IL	Christian	648.84	0	648.84
2012::AR::BENTON	2012	AR	Benton 	206440	169	1221.538462
2007::TX::GALVESTON	2007	TX	Galveston	40968	1383	29.62255965
2011::TX::NUECES	2011	TX	Nueces	516	2008	0.256972112
2006::TX::PARKER	2006	TX	Parker	1996	58	34.4137931
2006::MT::MISSOULA	2006	MT	Missoula	14630	291	50.27491409
2009::TX::HAYS	2009	TX	Hays	22117.6	199	111.1437186
2009::TX::JEFFERSON	2009	TX	Jefferson	172216	1555	110.7498392
2012::MO::LINCOLN	2012	MO	Lincoln 	120714.35	57	2117.795614
2008::NJ::PASSAIC	2008	NJ	Passaic	16616	2485	6.686519115
2008::OH::CLERMONT	2008	OH	Clermont	2771	104	26.64423077
2007::FL::SARASOTA	2007	FL	Sarasota	2160	763	2.830930537
2006::IN::FLOYD	2006	IN	Floyd 	19066.04	4	4766.51
2010::MA::BARNSTABLE	2010	MA	Barnstable	94138	935	100.6823529
2008::OR::LANE	2008	OR	Lane	21985.68	1041	21.11976945
2012::IL::WILL	2012	IL	Will	448515.46	1002	447.6202196
2008::IL::COOK	2008	IL	Cook	86622.65	0	86622.65
2011::TX::VAL VERDE	2011	TX	Val Verde	1680	91	18.46153846
2006::GA::RICHMOND	2006	GA	Richmond	2070	1036	1.998069498
2006::GA::WAYNE	2006	GA	Wayne	17019	57	298.5789474
2006::NC::ALAMANCE	2006	NC	Alamance	2272	608	3.736842105
2012::KY::JEFFERSON	2012	KY	Jefferson	926169.35	4152	223.0658357
2009::FL::HERNANDO	2009	FL	Hernando	5228.31	550	9.506018182
2006::OH::ERIE	2006	OH	Erie	17259.55	246	70.16077236
2010::OH::CLARK	2010	OH	Clark	5689.13	508	11.1990748
2008::GA::GLYNN	2008	GA	Glynn	102592	0	102592
2012::KY::CAMPBELL	2012	KY	Campbell	31321.4	87	360.016092
2012::LA::LIVINGSTON	2012	LA	Livingston	169722	76	2233.184211
2012::IL::COOK	2012	IL	Cook	9166180.14	4521	2027.467405
2006::CA::SISKIYOU	2006	CA	Siskiyou	4682	154	30.4025974
2009::IA::JOHNSON	2009	IA	Johnson	751.45	35	21.47
2012::TX::ORANGE	2012	TX	Orange	104803	243	431.2880658
2012::NJ::ESSEX	2012	NJ	Essex	166226	5003	33.22526484
2012::WI::LA CROSSE	2012	WI	La Crosse	1996	178	11.21348315
2012::AR::WHITE	2012	AR	White	188153	46	4090.282609
2010::OH::ERIE	2010	OH	Erie	120	182	0.659340659
2006::IL::KENDALL	2006	IL	Kendall	14906	0	14906
